auction id,kick timestamp,kick block,last bid block,lot,tab,number of bids,final lot,final bid,final price,discount OSM,ETH price OSM,discount uniswap,ETH price uniswap,winner,dealer,vault owner, kicker, kick gas price (wei), last bid gas price (wei),last bid timestamp, deal gas price (wei), deal timestamp
951,1584020109,9656986,9657226,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0xA5818f45c41df902Db3fa74B6181D91F351d2694,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,300000000000,1584023366
952,1584020109,9656986,9657226,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0xA5818f45c41df902Db3fa74B6181D91F351d2694,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,300000000000,1584023366
953,1584020109,9656986,9657226,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0xA5818f45c41df902Db3fa74B6181D91F351d2694,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,300000000000,1584023366
954,1584020109,9656986,9657147,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0x52ce67bA2CD112Ed7b34ae935407c215ac7B32d3,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,121270000000,1584022276
955,1584020109,9656986,9657144,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0x52ce67bA2CD112Ed7b34ae935407c215ac7B32d3,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,120510000000,1584022248
956,1584020109,9656986,9657144,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97167187396545,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0x52ce67bA2CD112Ed7b34ae935407c215ac7B32d3,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020109,120510000000,1584022248
957,1584020119,9656988,9657136,50.000000000000000000, 6286.611,1,50.000000000000000000,0.000000000000000000000000001000000000000000000,2.0000000000000002e-29,1.0,166.465,1.0,124.97806481950059,0x9c05a05893Ada984FC20D0DA0c046De5Cc0e8273,0x52ce67bA2CD112Ed7b34ae935407c215ac7B32d3,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020119,200000000000,1584022169
958,1584020119,9656988,9657049,6.998708862161967927,  879.963,2,6.998708862161967927,879.963317098518014410356529638704103488991276949,125.73223639234065,0.24469265976427088,166.465,-0.018766091521443394,123.41619674892192,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0xfD7660B6E70FEFE9A4d73523d35C511BdBd7e1FC,0xaDC374E77b89aF0B8b39f7C47E8E0A37b6dAF073,200000000000,200000000000,1584020332,200000000000,1584020945
959,1584020914,9657047,9657107,5.138835946669507169,  644.429,3,5.138835946669507169,644.429159275099505567861020466195317941234907941,125.4037229370507,0.24666612839305138,166.465,-0.01333685078980929,123.75324438197352,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0xFE2aE6Bbd9cdb7ae7a5280Bbf0EFCD05c77aB375,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,122000000000,200000000000,1584021179,200000000000,1584021785
960,1584022305,9657148,9657258,40.160584203755903760, 4743.441,3,38.526638063103763298,4743.441920861638856905017755593491164618108031864,123.12109645,0.09964855572975494,136.747819125,0.02410610201348912,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xF8480fD61974d5cfA746EBf8317671B77E8c50ed,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
961,1584022313,9657149,9657258,50.000000000000000000, 5278.347,3,42.871184153025253255,5278.347199030332907980009231674606896496650545081,123.12109644999998,0.09964855572975503,136.747819125,0.022926240870323647,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x3e841FfF7498f5Fd1EB06f46A668C9824946EAD4,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
962,1584022313,9657149,9657258,50.000000000000000000, 5270.905,3,42.810743376751227405,5270.905664385185700828196491100745865084342171580,123.12109644999998,0.09964855572975503,136.747819125,0.022926240870323647,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xB0bC48fD3acaB3A4815cb8C5719D5044a706927B,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
963,1584022313,9657149,9657258,1.000000000000000000,  112.429,3,0.913163731840362264,112.429719902559160051752986965974851440027007607,123.12109644999998,0.09964855572975503,136.747819125,0.022926240870323647,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x237A47DDb2b6B63969bda6D03159D0e131ec8Ccb,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
964,1584022313,9657149,9657258,9.877368626277548870, 1108.045,3,8.999642821443288599,1108.045891834469083815758021535684521813699573713,123.12109644999998,0.09964855572975503,136.747819125,0.022926240870323647,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x278F3eA799513085D7DDd8298Dc38dFe7f53d420,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
965,1584022313,9657149,9657258,10.000000000000000000, 1246.532,2,10.000000000000000000,1229.990827999999800000000000000000000000000000000,122.99908279999997,0.10054080871617,136.747819125,0.031157335536294704,126.95465147386452,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xDf80DB7D3D2E6f401b03052FB10dD703BFE0BF57,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022687,150000000000,1584023693
966,1584022313,9657149,9657258,5.105657065635224782,  620.998,2,5.105657065635224782,620.998046936015090803763676140799757165141729429,121.6294081159078,0.11055687107720967,136.747819125,0.0419460279409534,126.95465147386452,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x018E6845847F4231dAd8c3e47924a2Ac2Fe920B2,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022687,150000000000,1584023693
967,1584022313,9657149,9657258,3.203879450194397311,  381.540,3,3.098904488545989071,381.540518423608578795711972572167160773072916100,123.12109644999998,0.09964855572975503,136.747819125,0.022926240870323647,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xE19682c01df6DC92747E9DdB7e013B3eC510c4c1,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
968,1584022313,9657149,9657636,24.500000000000000000, 2983.355,3,22.405519404387864336,2983.355321239444404651287085398965455226377492029,133.1526963242454,0.026290165530671743,136.747819125,-0.04487104143729011,127.43457426199213,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x2dabb178F2993a885F8F0005393B78e5A728C857,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,300000000000,1584023223,300000000000,1584028387
969,1584022313,9657149,9657258,12.441653500319371124, 1309.617,3,10.636823533577600839,1309.617376199237393804033769295028101865860107796,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xF7695842F2a5fFD3a552d7434501f219F88522C4,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
970,1584022313,9657149,9657472,2.721134534614386978,  337.061,3,2.721134534614386978,337.061047608732748595964714980295926615493337731,123.86783649287585,0.09418784675718062,136.747819125,0.027988776121175982,127.43457426199213,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0xA5818f45c41df902Db3fa74B6181D91F351d2694,0x5963580f2A5210cc0e414eBFe323Dd791EFf2E35,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,300000000000,1584023223,200000000000,1584026310
971,1584022313,9657149,9657258,28.270948452001867655, 3237.079,3,26.291838313053297166,3237.079960789239768551471120946125032470232732155,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x5a3494C7417caF67212FfDbcA905d1292278cfee,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
972,1584022313,9657149,9657258,50.000000000000000000, 6191.862,3,50.000000000000000000,6191.862124490969562648853975584416560650216686318,123.83724248981939,0.09441157246814423,136.747819125,0.00013398949879818545,123.8538376034441,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xf6Bb4c462C34E47649C24282Ea6ce799925cf32C,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,310000000000,1584022780,150000000000,1584023693
973,1584022321,9657150,9657258,50.000000000000000000, 5335.938,3,43.338944130904566889,5335.938320382261738957970414621486072841186934004,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xe165BBAdC007d0E9825c6a0Bdc2d4B75DD8Fe845,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
974,1584022321,9657150,9657258,50.000000000000000000, 5793.678,3,47.056747596948227475,5793.678359507167499495629235749274036635083757460,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xA04Fd12d2d3b4BA8041905074e4D6C6cdEe15F27,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
975,1584022321,9657150,9657258,50.000000000000000000, 5228.430,3,42.465754143277993616,5228.430211696516121906520407929662087552441335751,123.12109645,0.09964855572975494,136.747819125,0.02410610201348912,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x17a4D93ab1D27C5088975CFb759c24F0aE87eeFB,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
976,1584022321,9657150,9657258,50.000000000000000000, 5302.924,3,43.070807116301408477,5302.924997145491219047507269762051868914231383550,123.12109644999997,0.09964855572975514,136.747819125,0.024106102013489346,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xB66a3d5e01d6F89b1d75ab218ec003A63DcC515B,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023693
977,1584022321,9657150,9657258,50.000000000000000000, 5948.996,3,48.318252553617885561,5948.996232949445518247479466954447613190978240353,123.12109644999997,0.09964855572975514,136.747819125,0.022926240870323758,126.01003281437984,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x7D144E2FFBa2F90dDA467386F094c71BC52fF674,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022714,150000000000,1584023693
978,1584022321,9657150,9657261,1.341438793295458328,  161.963,2,1.341438793295458328,161.963285209309622467889058281235553881622587656,120.7384832008779,0.11707196521714262,136.747819125,0.04744359093233545,126.75205589037328,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x04F1f8177777C271D7942aebD52fCd53e79411a6,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022709,150000000000,1584023780
979,1584022330,9657151,9657261,2.700133890465997752,  333.925,3,2.700133890465997752,333.925800066039405976254932943745567137588914533,123.6700895630066,0.09563391683811182,136.747819125,0.0014835877837377364,123.8538376034441,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xd76E9bFa968C69Dc1A21503f093933252f2D9E07,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,310000000000,1584022780,150000000000,1584023780
980,1584022330,9657151,9657261,5.500000000000000000,  629.765,3,5.115005240437899522,629.765053550209965060613328897375407337603023693,123.12109644999997,0.09964855572975514,136.747819125,0.024106102013489346,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x69f138fbb0baF802ad6EaE9403Ea279CaDD72587,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
981,1584022330,9657151,9657261,50.000000000000000000, 5565.046,3,45.199779750934818115,5565.046442233601814807842054390190296569060723302,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x16C44e0A53E00EB6F5b0bb5A2922f41199C840BB,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
982,1584022330,9657151,9657261,50.000000000000000000, 5439.106,3,44.176884254250388052,5439.106427128047466350661924204212555362342371640,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xf6622deF3E9128516b07e547fdF4a4c40C5eB0f1,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
983,1584022330,9657151,9657261,50.000000000000000000, 5760.281,3,46.785492495293940060,5760.281133973835429594035872350503795132115423081,123.12109645,0.09964855572975494,136.747819125,0.02410610201348912,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xc3e88F3a2337eb73cbe5D27366A9e1fFbC338158,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
984,1584022330,9657151,9657261,50.000000000000000000, 6210.967,2,50.000000000000000000,6149.954139999999000000000000000000000000000000000,122.99908279999998,0.1005408087161699,136.747819125,0.029608774895290183,126.75205589037328,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x89942F44dAC91D94e368513Fd1D915F09c536A2E,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022709,150000000000,1584023780
985,1584022330,9657151,9657261,50.000000000000000000, 6105.434,2,50.000000000000000000,6105.434355263195096506681497682579409380925609840,122.10868710526391,0.10705203281051665,136.747819125,0.03663347905871745,126.75205589037328,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x66b28C12Ac3EeaD8B6c2297B3BdaCf6A3111Bcb1,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022709,150000000000,1584023780
986,1584022330,9657151,9657261,42.640000000000000000, 4813.413,3,39.094952836215455526,4813.413458855883370921940732355056052378128633887,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xbB7b51973F7507802728960bBC516995F0a0EA41,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
987,1584022330,9657151,9657261,13.000000000000000000, 1491.646,3,12.115280672329179236,1491.646640176661480605569875426337049977585880991,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x2507Ff48222803B60249Cbb1D8aF99368f37fa0b,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
988,1584022330,9657151,9657261,48.940550805906605008, 5542.708,3,45.018349141818914142,5542.708506709660356168462074121172617930382206643,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x982dfa6ca7b222E8F7e1893d6dcB582800b57fA7,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
989,1584022332,9657152,9657261,50.000000000000000000, 5421.782,3,44.036181167272595344,5421.782908785441914166545928962390013692636287987,123.12109644999997,0.09964855572975514,136.747819125,0.024106102013489346,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x05888afEe08efc8553Ad625dF0885416e523426D,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
990,1584022332,9657152,9657261,8.570000000000000000, 1074.373,2,8.570000000000000000,1054.102139595999828600000000000000000000000000000,122.99908279999998,0.1005408087161699,136.747819125,0.029608774895290183,126.75205589037328,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xa8cf528113CF2E6D3670FAa21293E48627bB7f79,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022709,150000000000,1584023780
991,1584022332,9657152,9657636,0.536334697713907238,   58.345,3,0.438186361029968180,58.345695463649500836396719117815218059551713499,133.15269632424537,0.02629016553067195,136.747819125,-0.044871041437289885,127.43457426199213,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x9631a838a81D4050C43c66Bc03A0CF414243F661,0x63bD3fCb7Cb11e475fd4F2cb0bC8C5364a84Fa01,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,300000000000,1584023241,300000000000,1584028387
992,1584022332,9657152,9657261,50.000000000000000000, 5611.068,3,45.573575346874226539,5611.068565853842940320271691750133002396636034010,123.12109644999998,0.09964855572975503,136.747819125,0.02410610201348923,126.16237964396188,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x43772c657d53f7afdE9Abb2B47E36fd887e5C15C,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022730,150000000000,1584023780
993,1584022332,9657152,9657261,13.794272782324810652, 1445.029,3,11.736649902789876360,1445.029204681275256737605112578806284124651118484,123.12109644999998,0.09964855572975503,136.747819125,0.021865788521645817,125.87341798822729,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x1dB74C7D41f01C2c8524C0496997f3473a625aeb,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022741,150000000000,1584023780
994,1584022332,9657152,9657261,45.003406039248753946, 5278.481,3,42.872272400976851343,5278.481185311343130981089780581166943046253702727,123.12109644999998,0.09964855572975503,136.747819125,0.021865788521645817,125.87341798822729,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,0xa088F1A7135881DE618da0c829ed276061b88FC4,0x00aBe7471ec9b6953A3BD0ed3C06c46F29Aa4280,135000000000,296000000000,1584022741,150000000000,1584023780
